"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","org.geotools.coverage.grid.io.imageio.geotiff","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\grid\io\imageio\geotiff\GeoTiffMetadata2CRSAdapter.java","4","756","Unnecessary qualifier 'java.util': 'Collections' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.processing","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\CoverageProcessor.java","4","647","Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.processing","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\CoverageProcessor.java","4","647","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.processing.operation","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\operation\Crop.java","4","285","Unnecessary qualifier 'Crop': 'PARAMNAME_ROITOLERANCE' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.processing.operation","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\operation\Crop.java","4","286","Unnecessary qualifier 'Crop': 'PARAMNAME_FORCEMOSAIC' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.coverage.processing.operation","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\operation\Crop.java","4","287","Unnecessary qualifier 'Crop': 'PARAMNAME_NODATA' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.coverage.processing.operation","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\operation\Crop.java","4","289","Unnecessary qualifier 'Crop': 'PARAMNAME_DEST_NODATA' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.processing.operation","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\operation\Multiply.java","3","142","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.processing.operation","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\processing\operation\ZonalStats.java","3","55","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\util\CoverageUtilities.java","3","127","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.coverage.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\coverage\util\CoverageUtilities.java","3","156","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\ImageWorker.java","4","1389","Unnecessary qualifier 'ImageWorker': 'CS_PYCC' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\ImageWorker.java","4","5566","Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\ImageWorker.java","4","5566","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.image.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\io\BaseGridCoverageProgressAdapter.java","3","29","This abstract class does not have any abstract methods","Best Practices","AbstractClassWithoutAbstractMethod"
"1","org.geotools.image.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\io\ImageIOExt.java","4","126","Unnecessary qualifier 'ImageIOExt': 'cacheDirectory' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.image.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\io\ImageIOExt.java","4","378","Unnecessary qualifier 'ImageIOExt': 'read' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.image.palette","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\palette\CustomPaletteBuilder.java","3","272","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.image.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\util\ImageUtilities.java","3","117","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.image.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\util\ImageUtilities.java","3","1209","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.image.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\util\ImageUtilities.java","3","1229","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","org.geotools.image.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\util\ImageUtilities.java","3","1241","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","org.geotools.image.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\util\ImageUtilities.java","3","1246","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","org.geotools.image.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\main\java\org\geotools\image\util\ImageUtilities.java","3","1266","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\coverage\CategoryListTest.java","3","98","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.coverage","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\coverage\CategoryListTest.java","3","104","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.grid","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\coverage\grid\GridGeometryTest.java","3","70","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.grid","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\coverage\grid\Viewer.java","4","152","Unnecessary qualifier 'JComponent': 'getDefaultLocale' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.processing","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\coverage\processing\CropTest.java","4","154","Unnecessary qualifier 'java.awt': 'Image' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.processing","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\coverage\processing\ResampleTest.java","3","258","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\image\DisposeStopperTest.java","3","72","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\image\ImageWorkerTest.java","3","508","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\image\ImageWorkerTest.java","4","2121","Unnecessary qualifier 'java.awt': 'Image' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\image\ImageWorkerTest.java","4","2129","Unnecessary qualifier 'java.awt': 'Image' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\image\ImageWorkerTest.java","4","2145","Unnecessary qualifier 'java.awt': 'Image' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"5","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\image\ImageWorkerTest.java","4","2154","Unnecessary qualifier 'java.awt': 'Image' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"6","org.geotools.image","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\image\ImageWorkerTest.java","4","2299","Unnecessary qualifier 'java.awt': 'Image' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.referencing.operation.builder","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\referencing\operation\builder\GridToEnvelopeMapperTest.java","3","81","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.referencing.operation.builder","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\referencing\operation\builder\GridToEnvelopeMapperTest.java","3","87","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.referencing.operation.builder","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\referencing\operation\builder\GridToEnvelopeMapperTest.java","3","93","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","org.geotools.referencing.operation.builder","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\referencing\operation\builder\GridToEnvelopeMapperTest.java","3","110","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","org.geotools.referencing.operation.builder","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\referencing\operation\builder\GridToEnvelopeMapperTest.java","3","116","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","org.geotools.referencing.operation.builder","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\coverage\src\test\java\org\geotools\referencing\operation\builder\GridToEnvelopeMapperTest.java","3","122","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.filter.text.commons","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\commons\AbstractFilterBuilder.java","3","78","This abstract class does not have any abstract methods","Best Practices","AbstractClassWithoutAbstractMethod"
"2","org.geotools.filter.text.commons","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\commons\AbstractFilterBuilder.java","4","360","Unnecessary qualifier 'java.text': 'ParseException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.filter.text.commons","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\commons\AbstractFilterBuilder.java","4","380","Unnecessary qualifier 'java.text': 'ParseException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.filter.text.commons","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\commons\FilterToTextUtil.java","4","68","Unnecessary qualifier 'FilterToTextUtil': 'asStringBuilder' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.filter.text.commons","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\commons\FilterToTextUtil.java","4","74","Unnecessary qualifier 'FilterToTextUtil': 'asStringBuilder' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.filter.text.cql2","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\cql2\CQL.java","4","103","Unnecessary qualifier 'CQL': 'toFilter' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.filter.text.cql2","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\cql2\CQL.java","4","165","Unnecessary qualifier 'CQL': 'toFilterList' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.filter.text.cql2","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\cql2\CQL.java","4","257","Unnecessary qualifier 'CQL': 'toFilterList' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.filter.text.ecql","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\ecql\ECQL.java","4","95","Unnecessary qualifier 'ECQL': 'toFilter' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.filter.text.ecql","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\ecql\ECQL.java","4","259","Unnecessary qualifier 'ECQL': 'toFilterList' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.filter.text.ecql","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\ecql\GeometryBuilder.java","3","41","This abstract class does not have any abstract methods","Best Practices","AbstractClassWithoutAbstractMethod"
"1","org.geotools.filter.text.ecql","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\test\java\org\geotools\filter\text\ecql\ECQLIDPredicateTest.java","3","228","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.filter.text.ecql","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\test\java\org\geotools\filter\text\ecql\ECQLIDPredicateTest.java","3","233","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.filter.text.ecql","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\test\java\org\geotools\filter\text\ecql\ECQLIDPredicateTest.java","3","238","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","org.geotools.filter.text.ecql","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\cql\src\test\java\org\geotools\filter\text\ecql\ECQLIDPredicateTest.java","3","243","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.http","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\http\src\main\java\org\geotools\http\DefaultHttpResponse.java","3","61","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.http","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\http\src\main\java\org\geotools\http\LoggingHTTPClient.java","4","124","Unnecessary qualifier 'LoggingHTTPClient': 'copy' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","272","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","484","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","535","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","669","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"5","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","708","Unnecessary qualifier 'java.util': 'Iterator' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"6","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","723","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"7","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","912","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"8","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1115","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"9","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1176","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"10","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1561","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"11","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1702","Unnecessary qualifier 'java.sql': 'Timestamp' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"12","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1706","Unnecessary qualifier 'java.util': 'Date' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"13","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1708","Unnecessary qualifier 'java.sql': 'Timestamp' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"14","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1711","Unnecessary qualifier 'java.util': 'Date' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"15","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1712","Unnecessary qualifier 'java.sql': 'Timestamp' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"16","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1794","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"17","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\FilterToSQL.java","4","1948","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.data.jdbc.datasource","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\datasource\DBCPDataSourceFactory.java","3","118","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.data.jdbc.datasource","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\data\jdbc\datasource\DataSourceUtil.java","3","120","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","3","1782","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","3","1802","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","4","1920","Unnecessary qualifier 'JDBCDataStore': 'JDBC_ENUM_MAP' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","4","4418","Unnecessary qualifier 'JDBCDataStore': 'JDBC_ENUM_MAP' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"5","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","3","4495","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","4","4528","Unnecessary qualifier 'JDBCDataStore': 'JDBC_NATIVE_SRID' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"7","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","4","4529","Unnecessary qualifier 'JDBCDataStore': 'JDBC_NATIVE_SRID' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"8","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","4","4542","Unnecessary qualifier 'JDBCDataStore': 'JDBC_NATIVE_SRID' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"9","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","4","4589","Unnecessary qualifier 'JDBCDataStore': 'JDBC_ENUM_MAP' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"10","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStore.java","4","4693","Unnecessary qualifier 'JDBCDataStore': 'JDBC_ENUM_MAP' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStoreFactory.java","3","678","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"2","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStoreFactory.java","3","682","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"3","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCDataStoreFactory.java","3","700","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\JDBCJNDIDataStoreFactory.java","3","111","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\PreparedFilterToSQL.java","4","200","Unnecessary qualifier 'java.io': 'IOException' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\PreparedStatementSQLDialect.java","4","233","Unnecessary qualifier 'String': 'format' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\main\java\org\geotools\jdbc\PrimaryKeyColumn.java","3","24","This abstract class does not have any abstract methods","Best Practices","AbstractClassWithoutAbstractMethod"
"1","org.geotools.data.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\data\jdbc\SQLFilterTestSupport.java","3","36","This abstract class does not have any abstract methods","Best Practices","AbstractClassWithoutAbstractMethod"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBC3DTestSetup.java","3","32","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBC3DTestSetup.java","3","37","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBC3DTestSetup.java","3","42","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBCAggregateTestSetup.java","3","33","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBCBooleanTestSetup.java","3","32","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBCCompound3DTestSetup.java","3","33","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBCCompound3DTestSetup.java","3","38","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBCCompound3DTestSetup.java","3","43","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.jdbc","C:\User\abhi\MetricsCK\geotools\geotools\modules\library\jdbc\src\test\java\org\geotools\jdbc\JDBCDataStoreAPIOnlineTest.java","3","352","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
